,Date,Tm,Home_Away,Opp,R,RA,W-L,Rank,GB,D/N,Streak
115,"Friday, Aug 9",WSN,Home,PHI,9.0,2.0,55-60,2.0,15.5,N,1
116,"Saturday, Aug 10",WSN,Home,PHI,8.0,5.0,56-60,2.0,14.5,N,2
117,"Sunday, Aug 11",WSN,Home,PHI,6.0,0.0,57-60,2.0,14.5,N,3
118,"Tuesday, Aug 13",WSN,Home,SFG,4.0,2.0,58-60,2.0,14.0,N,4
119,"Wednesday, Aug 14",WSN,Home,SFG,6.0,5.0,59-60,2.0,14.0,N,5
120,"Thursday, Aug 15",WSN,Home,SFG,3.0,4.0,59-61,2.0,14.5,D,-1
121,"Friday, Aug 16",WSN,@,ATL,2.0,3.0,59-62,2.0,15.5,N,-2
122,"Saturday, Aug 17",WSN,@,ATL,8.0,7.0,60-62,2.0,14.5,N,1
123,"Sunday, Aug 18",WSN,@,ATL,1.0,2.0,60-63,2.0,15.5,D,-1
124,"Monday, Aug 19",WSN,@,CHC,1.0,11.0,60-64,2.0,16.0,N,-2
125,"Tuesday, Aug 20",WSN,@,CHC,4.0,2.0,61-64,2.0,15.0,N,1
126,"Wednesday, Aug 21",WSN,@,CHC,11.0,6.0,62-64,2.0,15.0,N,2
127,"Thursday, Aug 22",WSN,@,CHC,5.0,4.0,63-64,2.0,14.0,D,3
128,"Friday, Aug 23",WSN,@,KCR,11.0,10.0,64-64,2.0,13.0,N,4
129,"Saturday, Aug 24",WSN,@,KCR,7.0,2.0,65-64,2.0,12.0,N,5
130,"Sunday, Aug 25",WSN,@,KCR,4.0,6.0,65-65,2.0,13.0,D,-1
131,"Tuesday, Aug 27",WSN,Home,MIA,2.0,1.0,66-65,2.0,13.0,N,1
132,"Wednesday, Aug 28",WSN,Home,MIA,4.0,3.0,67-65,2.0,13.0,N,2
133,"Thursday, Aug 29",WSN,Home,MIA,9.0,0.0,68-65,2.0,13.0,N,3
134,"Friday, Aug 30",WSN,Home,NYM,2.0,3.0,68-66,2.0,14.0,N,-1
135,"Saturday, Aug 31",WSN,Home,NYM,3.0,11.0,68-67,2.0,15.0,N,-2
136,"Sunday, Sep 1",WSN,Home,NYM,6.0,5.0,69-67,2.0,14.0,N,1
137,"Monday, Sep 2",WSN,@,PHI,2.0,3.0,69-68,2.0,15.0,N,-1
138,"Tuesday, Sep 3",WSN,@,PHI,9.0,6.0,70-68,2.0,15.0,N,1
139,"Wednesday, Sep 4",WSN,@,PHI,3.0,2.0,71-68,2.0,14.0,N,2
140,"Friday, Sep 6",WSN,@,MIA,0.0,7.0,71-69,2.0,14.0,N,-1
141,"Saturday, Sep 7",WSN,@,MIA,9.0,2.0,72-69,2.0,13.0,N,1
142,"Sunday, Sep 8",WSN,@,MIA,6.0,4.0,73-69,2.0,12.0,D,2
143,"Monday, Sep 9",WSN,@,NYM,9.0,0.0,74-69,2.0,12.0,N,3
144,"Tuesday, Sep 10",WSN,@,NYM,6.0,3.0,75-69,2.0,12.0,N,4
145,"Wednesday, Sep 11",WSN,@,NYM,3.0,0.0,76-69,2.0,11.0,N,5
146,"Thursday, Sep 12",WSN,@,NYM,7.0,2.0,77-69,2.0,11.0,D,6
147,"Friday, Sep 13",WSN,Home,PHI,6.0,1.0,78-69,2.0,10.0,N,7
148,"Saturday, Sep 14",WSN,Home,PHI,4.0,5.0,78-70,2.0,11.0,N,-1
149,"Sunday, Sep 15",WSN,Home,PHI,11.0,2.0,79-70,2.0,10.0,D,1
150,"Tuesday, Sep 17 (1)",WSN,Home,ATL,6.0,5.0,80-70,2.0,8.0,D,2
151,"Tuesday, Sep 17 (2)",WSN,Home,ATL,4.0,0.0,81-70,2.0,8.0,N,3
152,"Wednesday, Sep 18",WSN,Home,ATL,2.0,5.0,81-71,2.0,9.0,N,-1
153,"Thursday, Sep 19",WSN,Home,MIA,3.0,2.0,82-71,2.0,8.5,N,1
154,"Friday, Sep 20",WSN,Home,MIA,8.0,0.0,83-71,2.0,8.5,N,2
155,"Sunday, Sep 22 (1)",WSN,Home,MIA,2.0,4.0,83-72,2.0,8.5,D,-1
156,"Sunday, Sep 22 (2)",WSN,Home,MIA,5.0,4.0,84-72,2.0,8.5,N,1
157,"Monday, Sep 23",WSN,@,STL,3.0,4.0,84-73,2.0,8.5,N,-1
158,"Tuesday, Sep 24",WSN,@,STL,0.0,2.0,84-74,2.0,9.5,N,-2
159,"Wednesday, Sep 25",WSN,@,STL,1.0,4.0,84-75,2.0,9.5,D,-3
160,"Friday, Sep 27",WSN,@,ARI,8.0,4.0,85-75,2.0,10.0,N,1
161,"Saturday, Sep 28",WSN,@,ARI,2.0,0.0,86-75,2.0,9.0,N,2
162,"Sunday, Sep 29",WSN,@,ARI,2.0,3.0,86-76,2.0,10.0,D,-1
1,"Monday, Mar 31",WSN,@,NYM,9.0,7.0,1-0,1.0,Tied,D,1
2,"Wednesday, Apr 2",WSN,@,NYM,5.0,1.0,2-0,1.0,up 0.5,N,2
3,"Thursday, Apr 3",WSN,@,NYM,8.0,2.0,3-0,1.0,up 0.5,D,3
4,"Friday, Apr 4",WSN,Home,ATL,1.0,2.0,3-1,2.0,0.5,D,-1
5,"Saturday, Apr 5",WSN,Home,ATL,2.0,6.0,3-2,3.0,1.5,N,-2
6,"Sunday, Apr 6",WSN,Home,ATL,2.0,1.0,4-2,2.0,0.5,D,1
7,"Tuesday, Apr 8",WSN,Home,MIA,5.0,0.0,5-2,1.0,up 0.5,N,2
8,"Wednesday, Apr 9",WSN,Home,MIA,10.0,7.0,6-2,1.0,up 1.0,N,3
9,"Thursday, Apr 10",WSN,Home,MIA,7.0,1.0,7-2,1.0,up 2.0,D,4
10,"Friday, Apr 11",WSN,@,ATL,6.0,7.0,7-3,1.0,up 1.0,N,-1
11,"Saturday, Apr 12",WSN,@,ATL,3.0,6.0,7-4,1.0,Tied,N,-2
12,"Sunday, Apr 13",WSN,@,ATL,2.0,10.0,7-5,2.0,1.0,D,-3
13,"Monday, Apr 14",WSN,@,MIA,9.0,2.0,8-5,2.0,1.0,N,1
14,"Tuesday, Apr 15",WSN,@,MIA,2.0,11.0,8-6,2.0,1.5,N,-1
15,"Wednesday, Apr 16",WSN,@,MIA,6.0,3.0,9-6,2.0,1.5,N,1
16,"Thursday, Apr 17",WSN,Home,STL,0.0,8.0,9-7,2.0,1.5,N,-1
17,"Friday, Apr 18",WSN,Home,STL,3.0,1.0,10-7,2.0,1.5,N,1
18,"Saturday, Apr 19",WSN,Home,STL,3.0,4.0,10-8,2.0,2.5,D,-1
19,"Sunday, Apr 20",WSN,Home,STL,3.0,2.0,11-8,2.0,1.5,D,1
20,"Monday, Apr 21",WSN,Home,LAA,2.0,4.0,11-9,2.0,2.5,N,-1
21,"Tuesday, Apr 22",WSN,Home,LAA,2.0,7.0,11-10,2.0,2.5,N,-2
22,"Wednesday, Apr 23",WSN,Home,LAA,5.0,4.0,12-10,2.0,2.5,N,1
23,"Thursday, Apr 24",WSN,Home,SDP,3.0,4.0,12-11,3.0,3.0,N,-1
24,"Friday, Apr 25",WSN,Home,SDP,11.0,1.0,13-11,3.0,3.0,N,1
25,"Saturday, Apr 26",WSN,Home,SDP,4.0,0.0,14-11,2.0,3.0,D,2
26,"Sunday, Apr 27",WSN,Home,SDP,2.0,4.0,14-12,3.0,4.0,D,-1
27,"Tuesday, Apr 29",WSN,@,HOU,4.0,3.0,15-12,3.0,3.0,N,1
28,"Wednesday, Apr 30",WSN,@,HOU,7.0,0.0,16-12,2.0,2.0,N,2
29,"Friday, May 2",WSN,@,PHI,5.0,3.0,17-12,2.0,0.5,N,3
30,"Saturday, May 3",WSN,@,PHI,2.0,7.0,17-13,2.0,0.5,N,-1
31,"Sunday, May 4",WSN,@,PHI,0.0,1.0,17-14,2.0,0.5,D,-2
32,"Monday, May 5",WSN,Home,LAD,4.0,0.0,18-14,1.0,up 0.5,N,1
33,"Tuesday, May 6",WSN,Home,LAD,3.0,8.0,18-15,2.0,0.5,N,-1
34,"Wednesday, May 7",WSN,Home,LAD,3.0,2.0,19-15,1.0,Tied,D,1
35,"Friday, May 9",WSN,@,OAK,0.0,8.0,19-16,3.0,0.5,N,-1
36,"Saturday, May 10",WSN,@,OAK,3.0,4.0,19-17,3.0,1.5,N,-2
37,"Sunday, May 11",WSN,@,OAK,1.0,9.0,19-18,3.0,2.5,D,-3
38,"Monday, May 12",WSN,@,ARI,6.0,5.0,20-18,2.0,1.5,N,1
39,"Tuesday, May 13",WSN,@,ARI,1.0,3.0,20-19,2.0,2.5,N,-1
40,"Wednesday, May 14",WSN,@,ARI,5.0,1.0,21-19,2.0,1.5,D,1
41,"Friday, May 16",WSN,Home,NYM,5.0,2.0,22-19,2.0,0.5,N,2
42,"Saturday, May 17",WSN,Home,NYM,2.0,5.0,22-20,2.0,0.5,D,-1
43,"Sunday, May 18",WSN,Home,NYM,6.0,3.0,23-20,2.0,0.5,D,1
44,"Monday, May 19",WSN,Home,CIN,3.0,4.0,23-21,2.0,1.5,N,-1
45,"Tuesday, May 20",WSN,Home,CIN,9.0,4.0,24-21,2.0,1.5,N,1
46,"Wednesday, May 21",WSN,Home,CIN,1.0,2.0,24-22,2.0,1.5,D,-1
47,"Thursday, May 22",WSN,@,PIT,1.0,3.0,24-23,3.0,2.5,N,-2
48,"Friday, May 23",WSN,@,PIT,3.0,4.0,24-24,3.0,3.5,N,-3
49,"Saturday, May 24",WSN,@,PIT,2.0,3.0,24-25,3.0,3.5,N,-4
50,"Sunday, May 25",WSN,@,PIT,5.0,2.0,25-25,3.0,3.5,D,1
51,"Monday, May 26",WSN,Home,MIA,2.0,3.0,25-26,3.0,3.5,D,-1
52,"Wednesday, May 28",WSN,Home,MIA,5.0,8.0,25-27,3.0,3.0,N,-2
53,"Friday, May 30",WSN,Home,TEX,9.0,2.0,26-27,3.0,2.5,N,1
54,"Saturday, May 31",WSN,Home,TEX,10.0,2.0,27-27,3.0,2.5,D,2
55,"Sunday, Jun 1",WSN,Home,TEX,0.0,2.0,27-28,3.0,3.5,D,-1
56,"Tuesday, Jun 3",WSN,Home,PHI,7.0,0.0,28-28,3.0,2.5,N,1
57,"Wednesday, Jun 4",WSN,Home,PHI,8.0,4.0,29-28,3.0,1.5,N,2
58,"Thursday, Jun 5",WSN,Home,PHI,4.0,2.0,30-28,3.0,1.0,D,3
59,"Friday, Jun 6",WSN,@,SDP,6.0,0.0,31-28,2.0,1.0,N,4
60,"Saturday, Jun 7",WSN,@,SDP,3.0,4.0,31-29,2.0,1.0,N,-1
61,"Sunday, Jun 8",WSN,@,SDP,6.0,0.0,32-29,1.0,Tied,D,1
62,"Monday, Jun 9",WSN,@,SFG,9.0,2.0,33-29,1.0,Tied,N,2
63,"Tuesday, Jun 10",WSN,@,SFG,2.0,1.0,34-29,1.0,Tied,N,3
64,"Wednesday, Jun 11",WSN,@,SFG,6.0,2.0,35-29,1.0,up 1.0,N,4
65,"Thursday, Jun 12",WSN,@,SFG,1.0,7.0,35-30,1.0,up 1.0,D,-1
66,"Friday, Jun 13",WSN,@,STL,0.0,1.0,35-31,1.0,Tied,N,-2
67,"Saturday, Jun 14",WSN,@,STL,1.0,4.0,35-32,1.0,Tied,N,-3
68,"Sunday, Jun 15",WSN,@,STL,2.0,5.0,35-33,2.0,1.0,D,-4
69,"Tuesday, Jun 17",WSN,Home,HOU,6.0,5.0,36-33,1.0,up 0.5,N,1
70,"Wednesday, Jun 18",WSN,Home,HOU,6.0,5.0,37-33,1.0,up 1.5,N,2
71,"Thursday, Jun 19",WSN,Home,ATL,0.0,3.0,37-34,1.0,up 0.5,N,-1
72,"Friday, Jun 20",WSN,Home,ATL,4.0,6.0,37-35,2.0,0.5,N,-2
73,"Saturday, Jun 21",WSN,Home,ATL,3.0,0.0,38-35,1.0,up 0.5,N,1
74,"Sunday, Jun 22",WSN,Home,ATL,4.0,1.0,39-35,1.0,up 1.5,D,2
75,"Monday, Jun 23",WSN,@,MIL,3.0,0.0,40-35,1.0,up 2.0,N,3
76,"Tuesday, Jun 24",WSN,@,MIL,4.0,2.0,41-35,1.0,up 2.0,N,4
77,"Wednesday, Jun 25",WSN,@,MIL,2.0,9.0,41-36,1.0,up 1.0,D,-1
78,"Thursday, Jun 26",WSN,@,CHC,3.0,5.0,41-37,1.0,up 1.0,N,-2
79,"Friday, Jun 27",WSN,@,CHC,2.0,7.0,41-38,1.0,Tied,D,-3
80,"Saturday, Jun 28 (1)",WSN,@,CHC,3.0,0.0,42-38,1.0,Tied,D,1
81,"Saturday, Jun 28 (2)",WSN,@,CHC,7.0,2.0,43-38,1.0,Tied,N,2
82,"Monday, Jun 30",WSN,Home,COL,7.0,3.0,44-38,2.0,0.5,N,3
83,"Tuesday, Jul 1",WSN,Home,COL,7.0,1.0,45-38,2.0,0.5,N,4
84,"Wednesday, Jul 2",WSN,Home,COL,4.0,3.0,46-38,2.0,0.5,N,5
85,"Friday, Jul 4",WSN,Home,CHC,2.0,7.0,46-39,2.0,1.5,D,-1
86,"Saturday, Jul 5",WSN,Home,CHC,13.0,0.0,47-39,2.0,1.5,D,1
87,"Sunday, Jul 6",WSN,Home,CHC,2.0,1.0,48-39,2.0,0.5,D,2
88,"Monday, Jul 7",WSN,Home,BAL,2.0,8.0,48-40,2.0,0.5,N,-1
89,"Wednesday, Jul 9",WSN,@,BAL,6.0,2.0,49-40,1.0,up 1.0,N,1
90,"Thursday, Jul 10",WSN,@,BAL,3.0,4.0,49-41,1.0,Tied,N,-1
91,"Friday, Jul 11",WSN,@,PHI,2.0,6.0,49-42,1.0,Tied,N,-2
92,"Saturday, Jul 12",WSN,@,PHI,5.0,3.0,50-42,1.0,Tied,N,1
93,"Sunday, Jul 13",WSN,@,PHI,10.0,3.0,51-42,1.0,Tied,D,2
94,"Friday, Jul 18",WSN,Home,MIL,2.0,4.0,51-43,2.0,1.0,N,-1
95,"Saturday, Jul 19",WSN,Home,MIL,8.0,3.0,52-43,1.0,Tied,N,1
96,"Sunday, Jul 20",WSN,Home,MIL,5.0,4.0,53-43,1.0,Tied,D,2
97,"Monday, Jul 21",WSN,@,COL,7.0,2.0,54-43,1.0,up 1.0,N,3
98,"Tuesday, Jul 22",WSN,@,COL,7.0,4.0,55-43,1.0,up 2.0,N,4
99,"Wednesday, Jul 23",WSN,@,COL,4.0,6.0,55-44,1.0,up 1.0,D,-1
100,"Friday, Jul 25",WSN,@,CIN,4.0,1.0,56-44,1.0,up 2.5,N,1
101,"Saturday, Jul 26",WSN,@,CIN,0.0,1.0,56-45,1.0,up 1.5,D,-1
102,"Sunday, Jul 27",WSN,@,CIN,4.0,2.0,57-45,1.0,up 1.5,D,1
103,"Monday, Jul 28",WSN,@,MIA,6.0,7.0,57-46,1.0,up 0.5,N,-1
104,"Tuesday, Jul 29",WSN,@,MIA,0.0,3.0,57-47,1.0,up 0.5,N,-2
105,"Wednesday, Jul 30",WSN,@,MIA,4.0,3.0,58-47,1.0,up 1.5,D,1
106,"Thursday, Jul 31",WSN,Home,PHI,4.0,10.0,58-48,1.0,up 1.5,N,-1
107,"Friday, Aug 1",WSN,Home,PHI,1.0,2.0,58-49,1.0,up 1.5,N,-2
108,"Saturday, Aug 2",WSN,Home,PHI,11.0,0.0,59-49,1.0,up 2.5,N,1
109,"Sunday, Aug 3",WSN,Home,PHI,4.0,0.0,60-49,1.0,up 3.5,D,2
110,"Monday, Aug 4",WSN,Home,BAL,3.0,7.0,60-50,1.0,up 3.0,N,-1
111,"Tuesday, Aug 5",WSN,Home,NYM,1.0,6.0,60-51,1.0,up 3.0,N,-2
112,"Wednesday, Aug 6",WSN,Home,NYM,7.0,1.0,61-51,1.0,up 4.0,N,1
113,"Thursday, Aug 7",WSN,Home,NYM,5.0,3.0,62-51,1.0,up 4.5,D,2
114,"Friday, Aug 8",WSN,@,ATL,6.0,7.0,62-52,1.0,up 3.5,N,-1
115,"Saturday, Aug 9",WSN,@,ATL,4.0,1.0,63-52,1.0,up 4.5,N,1
116,"Sunday, Aug 10",WSN,@,ATL,1.0,3.0,63-53,1.0,up 3.5,N,-1
117,"Tuesday, Aug 12",WSN,@,NYM,7.0,1.0,64-53,1.0,up 5.0,N,1
118,"Wednesday, Aug 13",WSN,@,NYM,3.0,2.0,65-53,1.0,up 5.0,N,2
119,"Thursday, Aug 14",WSN,@,NYM,4.0,1.0,66-53,1.0,up 6.0,N,3
120,"Friday, Aug 15",WSN,Home,PIT,5.0,4.0,67-53,1.0,up 6.0,N,4
121,"Saturday, Aug 16",WSN,Home,PIT,4.0,3.0,68-53,1.0,up 6.0,N,5
122,"Sunday, Aug 17",WSN,Home,PIT,6.0,5.0,69-53,1.0,up 6.0,N,6
123,"Monday, Aug 18",WSN,Home,ARI,5.0,4.0,70-53,1.0,up 6.0,N,7
124,"Tuesday, Aug 19",WSN,Home,ARI,8.0,1.0,71-53,1.0,up 6.0,N,8
125,"Wednesday, Aug 20",WSN,Home,ARI,3.0,2.0,72-53,1.0,up 7.0,N,9
126,"Thursday, Aug 21",WSN,Home,ARI,1.0,0.0,73-53,1.0,up 7.0,D,10
127,"Friday, Aug 22",WSN,Home,SFG,3.0,10.0,73-54,1.0,up 6.0,N,-1
128,"Saturday, Aug 23",WSN,Home,SFG,6.0,2.0,74-54,1.0,up 7.0,N,1
129,"Sunday, Aug 24",WSN,Home,SFG,14.0,6.0,75-54,1.0,up 8.0,D,2
130,"Monday, Aug 25",WSN,@,PHI,2.0,3.0,75-55,1.0,up 7.5,N,-1
131,"Tuesday, Aug 26",WSN,@,PHI,3.0,4.0,75-56,1.0,up 7.5,N,-2
132,"Wednesday, Aug 27",WSN,@,PHI,4.0,8.0,75-57,1.0,up 6.5,N,-3
133,"Friday, Aug 29",WSN,@,SEA,8.0,3.0,76-57,1.0,up 6.0,N,1
134,"Saturday, Aug 30",WSN,@,SEA,3.0,1.0,77-57,1.0,up 7.0,N,2
135,"Sunday, Aug 31",WSN,@,SEA,3.0,5.0,77-58,1.0,up 6.0,D,-1
136,"Monday, Sep 1",WSN,@,LAD,6.0,4.0,78-58,1.0,up 7.0,N,1
137,"Tuesday, Sep 2",WSN,@,LAD,1.0,4.0,78-59,1.0,up 7.0,N,-1
138,"Wednesday, Sep 3",WSN,@,LAD,8.0,5.0,79-59,1.0,up 7.0,D,1
139,"Friday, Sep 5",WSN,Home,PHI,8.0,9.0,79-60,1.0,up 7.0,N,-1
140,"Saturday, Sep 6",WSN,Home,PHI,1.0,3.0,79-61,1.0,up 6.0,D,-2
141,"Sunday, Sep 7",WSN,Home,PHI,3.0,2.0,80-61,1.0,up 7.0,D,1
142,"Monday, Sep 8",WSN,Home,ATL,2.0,1.0,81-61,1.0,up 8.0,N,2
143,"Tuesday, Sep 9",WSN,Home,ATL,6.0,4.0,82-61,1.0,up 9.0,N,3
144,"Wednesday, Sep 10",WSN,Home,ATL,2.0,6.0,82-62,1.0,up 8.0,D,-1
145,"Thursday, Sep 11",WSN,@,NYM,6.0,2.0,83-62,1.0,up 8.5,N,1
146,"Friday, Sep 12",WSN,@,NYM,3.0,4.0,83-63,1.0,up 8.5,N,-1
147,"Saturday, Sep 13",WSN,@,NYM,10.0,3.0,84-63,1.0,up 9.5,N,1
148,"Sunday, Sep 14",WSN,@,NYM,3.0,0.0,85-63,1.0,up10.5,D,2
149,"Monday, Sep 15",WSN,@,ATL,4.0,2.0,86-63,1.0,up11.5,N,3
150,"Tuesday, Sep 16",WSN,@,ATL,3.0,0.0,87-63,1.0,up12.5,N,4
151,"Wednesday, Sep 17",WSN,@,ATL,1.0,3.0,87-64,1.0,up11.5,N,-1
152,"Thursday, Sep 18",WSN,@,MIA,6.0,2.0,88-64,1.0,up12.0,N,1
153,"Friday, Sep 19",WSN,@,MIA,3.0,2.0,89-64,1.0,up13.0,N,2
154,"Saturday, Sep 20",WSN,@,MIA,3.0,2.0,90-64,1.0,up14.0,N,3
155,"Sunday, Sep 21",WSN,@,MIA,2.0,1.0,91-64,1.0,up15.0,D,4
156,"Tuesday, Sep 23",WSN,Home,NYM,4.0,2.0,92-64,1.0,up16.5,N,5
157,"Thursday, Sep 25 (1)",WSN,Home,NYM,4.0,7.0,92-65,1.0,up16.5,D,-1
158,"Thursday, Sep 25 (2)",WSN,Home,NYM,3.0,0.0,93-65,1.0,up16.5,N,1
159,"Friday, Sep 26 (1)",WSN,Home,MIA,4.0,0.0,94-65,1.0,up17.0,D,2
160,"Friday, Sep 26 (2)",WSN,Home,MIA,7.0,15.0,94-66,1.0,up17.0,N,-1
161,"Saturday, Sep 27",WSN,Home,MIA,5.0,1.0,95-66,1.0,up17.0,D,1
162,"Sunday, Sep 28",WSN,Home,MIA,1.0,0.0,96-66,1.0,up17.0,D,2
1,"Monday, Apr 6",WSN,Home,NYM,1.0,3.0,0-1,3.0,1.0,D,-1
2,"Wednesday, Apr 8",WSN,Home,NYM,2.0,1.0,1-1,2.0,1.5,N,1
3,"Thursday, Apr 9",WSN,Home,NYM,3.0,6.0,1-2,3.0,2.0,D,-1
4,"Friday, Apr 10",WSN,@,PHI,1.0,4.0,1-3,4.0,3.0,N,-2
5,"Saturday, Apr 11",WSN,@,PHI,2.0,3.0,1-4,4.0,4.0,N,-3
6,"Sunday, Apr 12",WSN,@,PHI,4.0,3.0,2-4,4.0,3.0,D,1
7,"Monday, Apr 13",WSN,@,BOS,4.0,9.0,2-5,4.0,4.0,D,-1
8,"Tuesday, Apr 14",WSN,@,BOS,7.0,8.0,2-6,4.0,4.0,N,-2
9,"Wednesday, Apr 15",WSN,@,BOS,10.0,5.0,3-6,3.0,3.0,D,1
10,"Thursday, Apr 16",WSN,Home,PHI,5.0,2.0,4-6,3.0,3.0,N,2
11,"Friday, Apr 17",WSN,Home,PHI,7.0,2.0,5-6,3.0,3.0,N,3
12,"Saturday, Apr 18",WSN,Home,PHI,3.0,5.0,5-7,3.0,4.0,D,-1
13,"Sunday, Apr 19",WSN,Home,PHI,4.0,1.0,6-7,3.0,4.0,D,1
14,"Tuesday, Apr 21",WSN,Home,STL,2.0,1.0,7-7,3.0,4.0,N,2
15,"Wednesday, Apr 22",WSN,Home,STL,5.0,7.0,7-8,3.0,5.0,N,-1
16,"Thursday, Apr 23",WSN,Home,STL,1.0,4.0,7-9,3.0,6.0,D,-2
17,"Friday, Apr 24",WSN,@,MIA,2.0,3.0,7-10,3.0,6.0,N,-3
18,"Saturday, Apr 25",WSN,@,MIA,0.0,8.0,7-11,3.0,7.0,D,-4
19,"Sunday, Apr 26",WSN,@,MIA,2.0,6.0,7-12,4.0,7.0,D,-5
20,"Monday, Apr 27",WSN,@,ATL,4.0,8.0,7-13,5.0,8.0,N,-6
21,"Tuesday, Apr 28",WSN,@,ATL,13.0,12.0,8-13,4.0,7.0,N,1
22,"Wednesday, Apr 29",WSN,@,ATL,13.0,4.0,9-13,4.0,6.0,N,2
23,"Thursday, Apr 30",WSN,@,NYM,8.0,2.0,10-13,4.0,5.0,N,3
24,"Friday, May 1",WSN,@,NYM,0.0,4.0,10-14,4.0,6.0,N,-1
25,"Saturday, May 2",WSN,@,NYM,1.0,0.0,11-14,4.0,5.0,N,1
26,"Sunday, May 3",WSN,@,NYM,1.0,0.0,12-14,4.0,4.0,D,2
27,"Monday, May 4",WSN,Home,MIA,6.0,4.0,13-14,2.0,3.5,N,3
28,"Tuesday, May 5",WSN,Home,MIA,1.0,2.0,13-15,4.0,4.5,N,-1
29,"Wednesday, May 6",WSN,Home,MIA,7.0,5.0,14-15,3.0,4.5,D,1
30,"Friday, May 8",WSN,Home,ATL,9.0,2.0,15-15,2.0,3.5,N,2
31,"Saturday, May 9",WSN,Home,ATL,8.0,6.0,16-15,2.0,3.5,D,3
32,"Sunday, May 10",WSN,Home,ATL,5.0,4.0,17-15,2.0,3.5,D,4
33,"Monday, May 11",WSN,@,ARI,11.0,1.0,18-15,2.0,2.5,N,5
34,"Tuesday, May 12",WSN,@,ARI,6.0,14.0,18-16,2.0,2.5,N,-1
35,"Wednesday, May 13",WSN,@,ARI,9.0,6.0,19-16,2.0,1.5,D,1
36,"Thursday, May 14",WSN,@,SDP,3.0,8.0,19-17,2.0,1.5,N,-1
37,"Friday, May 15",WSN,@,SDP,10.0,0.0,20-17,2.0,0.5,N,1
38,"Saturday, May 16",WSN,@,SDP,4.0,1.0,21-17,2.0,0.5,N,2
39,"Sunday, May 17",WSN,@,SDP,10.0,5.0,22-17,2.0,0.5,D,3
40,"Tuesday, May 19",WSN,Home,NYY,8.0,6.0,23-17,1.0,Tied,N,4
41,"Wednesday, May 20",WSN,Home,NYY,3.0,2.0,24-17,1.0,up 1.0,N,5
42,"Friday, May 22",WSN,Home,PHI,2.0,1.0,25-17,1.0,up 1.5,N,6
43,"Saturday, May 23",WSN,Home,PHI,1.0,8.0,25-18,1.0,up 1.5,D,-1
44,"Sunday, May 24",WSN,Home,PHI,4.0,1.0,26-18,1.0,up 2.5,D,1
45,"Monday, May 25",WSN,@,CHC,2.0,1.0,27-18,1.0,up 2.5,D,2
46,"Tuesday, May 26",WSN,@,CHC,2.0,3.0,27-19,1.0,up 1.5,N,-1
47,"Wednesday, May 27",WSN,@,CHC,3.0,0.0,28-19,1.0,up 1.5,N,1
48,"Friday, May 29",WSN,@,CIN,2.0,5.0,28-20,1.0,up 1.5,N,-1
49,"Saturday, May 30",WSN,@,CIN,5.0,8.0,28-21,1.0,up 1.5,D,-2
50,"Sunday, May 31",WSN,@,CIN,2.0,8.0,28-22,1.0,up 0.5,D,-3
51,"Tuesday, Jun 2 (1)",WSN,Home,TOR,2.0,0.0,29-22,1.0,up 0.5,D,1
52,"Tuesday, Jun 2 (2)",WSN,Home,TOR,3.0,7.0,29-23,1.0,up 0.5,N,-1
53,"Wednesday, Jun 3",WSN,Home,TOR,0.0,8.0,29-24,1.0,up 0.5,N,-2
54,"Thursday, Jun 4",WSN,Home,CHC,1.0,2.0,29-25,2.0,0.5,N,-3
55,"Friday, Jun 5",WSN,Home,CHC,7.0,5.0,30-25,1.0,up 0.5,N,1
56,"Saturday, Jun 6",WSN,Home,CHC,2.0,4.0,30-26,1.0,up 0.5,D,-1
57,"Sunday, Jun 7",WSN,Home,CHC,3.0,6.0,30-27,2.0,0.5,D,-2
58,"Tuesday, Jun 9",WSN,@,NYY,1.0,6.0,30-28,2.0,0.5,N,-3
59,"Wednesday, Jun 10",WSN,@,NYY,5.0,4.0,31-28,1.0,up 0.5,D,1
60,"Thursday, Jun 11",WSN,@,MIL,5.0,6.0,31-29,2.0,0.5,N,-1
61,"Friday, Jun 12",WSN,@,MIL,4.0,8.0,31-30,2.0,1.5,N,-2
62,"Saturday, Jun 13",WSN,@,MIL,7.0,2.0,32-30,2.0,0.5,D,1
63,"Sunday, Jun 14",WSN,@,MIL,4.0,0.0,33-30,2.0,0.5,D,2
64,"Monday, Jun 15",WSN,@,TBR,1.0,6.0,33-31,2.0,1.5,N,-1
65,"Tuesday, Jun 16",WSN,@,TBR,16.0,4.0,34-31,2.0,1.5,N,1
66,"Wednesday, Jun 17",WSN,Home,TBR,0.0,5.0,34-32,2.0,1.5,N,-1
67,"Thursday, Jun 18",WSN,Home,TBR,3.0,5.0,34-33,2.0,1.5,N,-2
68,"Friday, Jun 19",WSN,Home,PIT,4.0,1.0,35-33,2.0,0.5,N,1
69,"Saturday, Jun 20",WSN,Home,PIT,6.0,0.0,36-33,1.0,up 0.5,D,2
70,"Sunday, Jun 21",WSN,Home,PIT,9.0,2.0,37-33,1.0,up 1.5,D,3
71,"Tuesday, Jun 23",WSN,Home,ATL,3.0,1.0,38-33,1.0,up 2.5,N,4
72,"Wednesday, Jun 24",WSN,Home,ATL,2.0,1.0,39-33,1.0,up 3.5,N,5
