,Date,Tm,Home_Away,Opp,R,RA,W-L,Rank,GB,D/N,Streak
41,"Tuesday, May 15",DET,Home,CLE,9.0,8.0,19-22,3.0,1.0,N,3
42,"Wednesday, May 16",DET,Home,CLE,0.0,6.0,19-23,3.0,2.0,D,-1
43,"Thursday, May 17",DET,@,SEA,3.0,2.0,20-23,2.0,1.5,N,1
44,"Friday, May 18",DET,@,SEA,4.0,5.0,20-24,2.0,1.5,N,-1
45,"Saturday, May 19",DET,@,SEA,2.0,7.0,20-25,2.0,2.5,N,-2
46,"Sunday, May 20",DET,@,SEA,2.0,3.0,20-26,3.0,2.5,D,-3
47,"Monday, May 21",DET,@,MIN,2.0,4.0,20-27,3.0,3.0,N,-4
48,"Tuesday, May 22",DET,@,MIN,0.0,6.0,20-28,3.0,4.0,N,-5
49,"Wednesday, May 23",DET,@,MIN,4.0,1.0,21-28,3.0,4.0,D,1
50,"Friday, May 25",DET,Home,CHW,5.0,4.0,22-28,3.0,2.5,N,2
51,"Saturday, May 26",DET,Home,CHW,4.0,8.0,22-29,3.0,3.5,D,-1
52,"Sunday, May 27",DET,Home,CHW,3.0,2.0,23-29,2.0,3.5,D,1
53,"Monday, May 28",DET,Home,LAA,9.0,3.0,24-29,2.0,3.5,D,2
54,"Tuesday, May 29",DET,Home,LAA,2.0,9.0,24-30,2.0,4.5,N,-1
55,"Wednesday, May 30",DET,Home,LAA,6.0,1.0,25-30,2.0,4.5,N,1
56,"Thursday, May 31",DET,Home,LAA,6.0,2.0,26-30,2.0,4.5,D,2
57,"Friday, Jun 1",DET,Home,TOR,5.0,2.0,27-30,2.0,3.5,N,3
58,"Saturday, Jun 2",DET,Home,TOR,7.0,4.0,28-30,2.0,2.5,D,4
59,"Sunday, Jun 3",DET,Home,TOR,4.0,8.0,28-31,2.0,2.5,D,-1
60,"Monday, Jun 4 (1)",DET,Home,NYY,4.0,7.0,28-32,2.0,2.5,D,-2
61,"Monday, Jun 4 (2)",DET,Home,NYY,4.0,2.0,29-32,2.0,2.5,N,1
62,"Tuesday, Jun 5",DET,@,BOS,0.0,6.0,29-33,2.0,3.5,N,-1
63,"Wednesday, Jun 6",DET,@,BOS,1.0,7.0,29-34,2.0,4.5,N,-2
64,"Thursday, Jun 7",DET,@,BOS,7.0,2.0,30-34,2.0,4.0,N,1
65,"Friday, Jun 8",DET,Home,CLE,1.0,4.0,30-35,2.0,5.0,N,-1
66,"Saturday, Jun 9",DET,Home,CLE,4.0,2.0,31-35,2.0,4.0,N,1
67,"Sunday, Jun 10",DET,Home,CLE,2.0,9.0,31-36,2.0,5.0,D,-1
68,"Tuesday, Jun 12",DET,Home,MIN,4.0,6.0,31-37,3.0,5.5,N,-2
69,"Wednesday, Jun 13",DET,Home,MIN,5.0,2.0,32-37,2.0,4.5,N,1
70,"Thursday, Jun 14",DET,Home,MIN,3.0,1.0,33-37,2.0,4.5,D,2
71,"Friday, Jun 15",DET,@,CHW,4.0,3.0,34-37,2.0,3.5,N,3
72,"Saturday, Jun 16",DET,@,CHW,7.0,5.0,35-37,2.0,2.5,D,4
73,"Sunday, Jun 17",DET,@,CHW,3.0,1.0,36-37,2.0,2.5,D,5
74,"Tuesday, Jun 19",DET,@,CIN,5.0,9.0,36-38,2.0,4.0,N,-1
75,"Wednesday, Jun 20",DET,@,CIN,3.0,5.0,36-39,2.0,5.0,D,-2
76,"Friday, Jun 22",DET,@,CLE,0.0,10.0,36-40,2.0,6.0,N,-3
77,"Saturday, Jun 23",DET,@,CLE,1.0,4.0,36-41,2.0,7.0,N,-4
78,"Sunday, Jun 24",DET,@,CLE,2.0,12.0,36-42,2.0,8.0,D,-5
79,"Monday, Jun 25",DET,Home,OAK,4.0,5.0,36-43,3.0,8.0,D,-6
80,"Tuesday, Jun 26",DET,Home,OAK,7.0,9.0,36-44,3.0,8.0,N,-7
81,"Wednesday, Jun 27",DET,Home,OAK,0.0,3.0,36-45,3.0,9.0,N,-8
82,"Thursday, Jun 28",DET,Home,OAK,2.0,4.0,36-46,3.0,9.5,D,-9
83,"Friday, Jun 29",DET,@,TOR,2.0,3.0,36-47,3.0,9.5,N,-10
84,"Saturday, Jun 30",DET,@,TOR,3.0,4.0,36-48,3.0,9.5,D,-11
85,"Sunday, Jul 1",DET,@,TOR,9.0,1.0,37-48,3.0,9.5,D,1
86,"Monday, Jul 2",DET,@,TOR,3.0,2.0,38-48,2.0,9.5,D,2
87,"Tuesday, Jul 3",DET,@,CHC,3.0,5.0,38-49,2.0,10.5,D,-1
88,"Wednesday, Jul 4",DET,@,CHC,2.0,5.0,38-50,2.0,11.5,D,-2
89,"Thursday, Jul 5",DET,Home,TEX,5.0,7.0,38-51,3.0,12.0,N,-3
90,"Friday, Jul 6",DET,Home,TEX,3.0,1.0,39-51,3.0,12.0,N,1
91,"Saturday, Jul 7",DET,Home,TEX,7.0,2.0,40-51,3.0,11.0,D,2
92,"Sunday, Jul 8",DET,Home,TEX,0.0,3.0,40-52,3.0,11.0,D,-1
93,"Monday, Jul 9",DET,@,TBR,9.0,10.0,40-53,3.0,11.0,N,-2
94,"Tuesday, Jul 10",DET,@,TBR,2.0,5.0,40-54,3.0,11.0,N,-3
95,"Wednesday, Jul 11",DET,@,TBR,2.0,4.0,40-55,3.0,12.0,D,-4
96,"Friday, Jul 13",DET,@,HOU,0.0,3.0,40-56,3.0,12.5,N,-5
97,"Saturday, Jul 14",DET,@,HOU,1.0,9.0,40-57,3.0,12.5,D,-6
98,"Sunday, Jul 15",DET,@,HOU,6.0,3.0,41-57,3.0,12.5,D,1
99,"Friday, Jul 20",DET,Home,BOS,0.0,1.0,41-58,3.0,13.5,N,-1
100,"Saturday, Jul 21",DET,Home,BOS,5.0,0.0,42-58,3.0,13.5,N,1
101,"Sunday, Jul 22",DET,Home,BOS,1.0,9.0,42-59,3.0,13.5,D,-1
102,"Monday, Jul 23",DET,@,KCR,5.0,4.0,43-59,3.0,12.5,N,1
103,"Tuesday, Jul 24",DET,@,KCR,4.0,5.0,43-60,3.0,12.5,N,-1
104,"Wednesday, Jul 25",DET,@,KCR,8.0,4.0,44-60,3.0,12.5,D,1
105,"Friday, Jul 27",DET,Home,CLE,3.0,8.0,44-61,3.0,13.5,N,-1
106,"Saturday, Jul 28",DET,Home,CLE,2.0,1.0,45-61,3.0,12.5,N,1
107,"Sunday, Jul 29",DET,Home,CLE,1.0,8.0,45-62,3.0,13.5,D,-1
108,"Tuesday, Jul 31",DET,Home,CIN,2.0,1.0,46-62,3.0,13.0,N,1
109,"Wednesday, Aug 1",DET,Home,CIN,7.0,4.0,47-62,3.0,13.0,D,2
110,"Friday, Aug 3",DET,@,OAK,0.0,1.0,47-63,3.0,13.0,N,-1
111,"Saturday, Aug 4",DET,@,OAK,1.0,2.0,47-64,3.0,14.0,N,-2
112,"Sunday, Aug 5",DET,@,OAK,0.0,6.0,47-65,3.0,15.0,D,-3
113,"Monday, Aug 6",DET,@,LAA,2.0,6.0,47-66,3.0,16.0,N,-4
114,"Tuesday, Aug 7",DET,@,LAA,5.0,11.0,47-67,3.0,16.0,N,-5
115,"Wednesday, Aug 8",DET,@,LAA,0.0,6.0,47-68,3.0,17.0,D,-6
116,"Friday, Aug 10",DET,Home,MIN,5.0,3.0,48-68,3.0,16.5,N,1
117,"Saturday, Aug 11",DET,Home,MIN,3.0,4.0,48-69,3.0,17.5,N,-1
118,"Sunday, Aug 12",DET,Home,MIN,4.0,2.0,49-69,3.0,17.5,D,1
119,"Monday, Aug 13",DET,Home,CHW,9.0,5.0,50-69,3.0,17.5,N,2
120,"Tuesday, Aug 14",DET,Home,CHW,3.0,6.0,50-70,3.0,18.5,N,-1
121,"Wednesday, Aug 15",DET,Home,CHW,5.0,6.0,50-71,3.0,19.5,D,-2
122,"Thursday, Aug 16",DET,@,MIN,8.0,15.0,50-72,3.0,20.0,N,-3
123,"Friday, Aug 17",DET,@,MIN,4.0,5.0,50-73,3.0,21.0,N,-4
124,"Saturday, Aug 18",DET,@,MIN,7.0,5.0,51-73,3.0,20.0,N,1
125,"Sunday, Aug 19",DET,@,MIN,4.0,5.0,51-74,3.0,21.0,D,-1
126,"Tuesday, Aug 21",DET,Home,CHC,2.0,1.0,52-74,3.0,21.5,N,1
127,"Wednesday, Aug 22",DET,Home,CHC,2.0,8.0,52-75,3.0,21.5,N,-1
128,"Thursday, Aug 23",DET,Home,CHW,7.0,2.0,53-75,3.0,20.5,D,1
129,"Friday, Aug 24",DET,Home,CHW,3.0,6.0,53-76,3.0,20.5,N,-1
130,"Saturday, Aug 25",DET,Home,CHW,1.0,6.0,53-77,3.0,20.5,N,-2
131,"Sunday, Aug 26",DET,Home,CHW,2.0,7.0,53-78,3.0,21.5,D,-3
132,"Tuesday, Aug 28",DET,@,KCR,2.0,6.0,53-79,3.0,22.5,N,-4
133,"Wednesday, Aug 29",DET,@,KCR,2.0,9.0,53-80,3.0,22.5,D,-5
134,"Thursday, Aug 30",DET,@,NYY,8.0,7.0,54-80,3.0,22.5,N,1
135,"Friday, Aug 31",DET,@,NYY,5.0,7.0,54-81,3.0,23.5,N,-1
136,"Saturday, Sep 1",DET,@,NYY,1.0,2.0,54-82,3.0,23.5,D,-2
137,"Sunday, Sep 2",DET,@,NYY,11.0,7.0,55-82,3.0,22.5,D,1
138,"Monday, Sep 3",DET,@,CHW,2.0,4.0,55-83,4.0,22.5,D,-1
139,"Tuesday, Sep 4",DET,@,CHW,8.0,3.0,56-83,3.0,22.5,N,1
140,"Wednesday, Sep 5",DET,@,CHW,10.0,2.0,57-83,3.0,22.5,N,2
141,"Friday, Sep 7",DET,Home,STL,5.0,3.0,58-83,3.0,22.0,N,3
142,"Saturday, Sep 8",DET,Home,STL,4.0,3.0,59-83,3.0,22.0,N,4
143,"Sunday, Sep 9",DET,Home,STL,2.0,5.0,59-84,3.0,22.0,D,-1
144,"Monday, Sep 10",DET,Home,HOU,2.0,3.0,59-85,3.0,22.0,N,-2
145,"Tuesday, Sep 11",DET,Home,HOU,4.0,5.0,59-86,3.0,23.0,N,-3
146,"Wednesday, Sep 12",DET,Home,HOU,4.0,5.0,59-87,3.0,23.0,D,-4
147,"Friday, Sep 14",DET,@,CLE,5.0,4.0,60-87,3.0,22.0,N,1
148,"Saturday, Sep 15",DET,@,CLE,0.0,15.0,60-88,3.0,23.0,D,-1
149,"Sunday, Sep 16",DET,@,CLE,6.0,4.0,61-88,3.0,22.0,D,1
150,"Monday, Sep 17",DET,Home,MIN,1.0,6.0,61-89,3.0,22.5,N,-1
151,"Tuesday, Sep 18",DET,Home,MIN,3.0,5.0,61-90,3.0,23.5,N,-2
152,"Wednesday, Sep 19",DET,Home,MIN,2.0,8.0,61-91,3.0,24.5,D,-3
153,"Thursday, Sep 20",DET,Home,KCR,11.0,8.0,62-91,3.0,23.5,N,1
154,"Friday, Sep 21",DET,Home,KCR,3.0,4.0,62-92,3.0,23.5,N,-1
155,"Saturday, Sep 22",DET,Home,KCR,5.0,4.0,63-92,3.0,23.5,N,1
156,"Sunday, Sep 23",DET,Home,KCR,2.0,3.0,63-93,3.0,24.5,D,-1
157,"Tuesday, Sep 25",DET,@,MIN,4.0,2.0,64-93,3.0,24.0,N,1
158,"Wednesday, Sep 26",DET,@,MIN,4.0,11.0,64-94,3.0,25.0,N,-1
159,"Thursday, Sep 27",DET,@,MIN,3.0,9.0,64-95,3.0,25.0,N,-2
160,"Friday, Sep 28",DET,@,MIL,5.0,6.0,64-96,3.0,26.0,N,-3
161,"Saturday, Sep 29",DET,@,MIL,5.0,6.0,64-97,3.0,26.0,N,-4
162,"Sunday, Sep 30",DET,@,MIL,0.0,11.0,64-98,3.0,27.0,D,-5
1,"Thursday, Mar 28",DET,@,TOR,2.0,0.0,1-0,1.0,Tied,D,1
2,"Friday, Mar 29",DET,@,TOR,0.0,6.0,1-1,3.0,0.5,N,-1
3,"Saturday, Mar 30",DET,@,TOR,0.0,3.0,1-2,4.0,1.5,D,-2
4,"Sunday, Mar 31",DET,@,TOR,4.0,3.0,2-2,3.0,0.5,D,1
5,"Monday, Apr 1",DET,@,NYY,1.0,3.0,2-3,4.0,1.0,N,-1
6,"Tuesday, Apr 2",DET,@,NYY,3.0,1.0,3-3,2.0,1.0,N,1
7,"Wednesday, Apr 3",DET,@,NYY,2.0,1.0,4-3,2.0,1.0,D,2
8,"Thursday, Apr 4",DET,Home,KCR,5.0,4.0,5-3,2.0,0.5,D,3
9,"Saturday, Apr 6",DET,Home,KCR,7.0,4.0,6-3,1.0,Tied,D,4
10,"Sunday, Apr 7",DET,Home,KCR,3.0,1.0,7-3,1.0,up 0.5,D,5
11,"Tuesday, Apr 9",DET,Home,CLE,2.0,8.0,7-4,2.0,0.5,D,-1
12,"Wednesday, Apr 10",DET,Home,CLE,4.0,1.0,8-4,1.0,up 0.5,D,1
13,"Thursday, Apr 11",DET,Home,CLE,0.0,4.0,8-5,2.0,0.5,D,-1
14,"Saturday, Apr 13",DET,@,MIN,3.0,4.0,8-6,2.0,0.5,D,-2
15,"Sunday, Apr 14",DET,@,MIN,4.0,6.0,8-7,2.0,1.5,D,-3
16,"Tuesday, Apr 16",DET,Home,PIT,3.0,5.0,8-8,3.0,1.5,N,-4
17,"Wednesday, Apr 17",DET,Home,PIT,2.0,3.0,8-9,3.0,2.5,N,-5
18,"Thursday, Apr 18",DET,Home,CHW,9.0,7.0,9-9,3.0,2.0,D,1
19,"Friday, Apr 19",DET,Home,CHW,3.0,7.0,9-10,3.0,2.5,N,-1
20,"Sunday, Apr 21",DET,Home,CHW,4.0,3.0,10-10,3.0,2.5,D,1
21,"Tuesday, Apr 23 (1)",DET,@,BOS,7.0,4.0,11-10,2.0,1.5,D,2
22,"Tuesday, Apr 23 (2)",DET,@,BOS,4.0,2.0,12-10,2.0,1.5,N,3
23,"Wednesday, Apr 24",DET,@,BOS,4.0,11.0,12-11,3.0,1.5,N,-1
24,"Thursday, Apr 25",DET,@,BOS,3.0,7.0,12-12,3.0,2.0,N,-2
25,"Friday, Apr 26",DET,@,CHW,11.0,12.0,12-13,3.0,3.0,N,-3
26,"Sunday, Apr 28",DET,@,CHW,1.0,4.0,12-14,3.0,4.5,D,-4
27,"Tuesday, Apr 30",DET,@,PHI,3.0,1.0,13-14,3.0,4.0,N,1
28,"Wednesday, May 1",DET,@,PHI,3.0,7.0,13-15,3.0,5.0,N,-1
29,"Friday, May 3",DET,Home,KCR,4.0,3.0,14-15,3.0,4.5,N,1
30,"Saturday, May 4",DET,Home,KCR,3.0,15.0,14-16,3.0,5.5,D,-1
31,"Sunday, May 5",DET,Home,KCR,5.0,2.0,15-16,3.0,4.5,D,1
32,"Tuesday, May 7",DET,Home,LAA,2.0,5.0,15-17,3.0,6.0,N,-1
33,"Wednesday, May 8",DET,Home,LAA,10.0,3.0,16-17,3.0,6.0,N,1
34,"Thursday, May 9",DET,Home,LAA,0.0,13.0,16-18,3.0,6.5,D,-1
35,"Friday, May 10",DET,@,MIN,0.0,6.0,16-19,3.0,7.5,N,-2
36,"Saturday, May 11 (1)",DET,@,MIN,5.0,3.0,17-19,3.0,7.5,D,1
37,"Saturday, May 11 (2)",DET,@,MIN,3.0,8.0,17-20,3.0,7.5,N,-1
38,"Sunday, May 12",DET,@,MIN,5.0,3.0,18-20,3.0,6.5,D,1
39,"Monday, May 13",DET,Home,HOU,1.0,8.0,18-21,4.0,6.5,N,-1
40,"Tuesday, May 14",DET,Home,HOU,4.0,11.0,18-22,4.0,7.5,N,-2
41,"Wednesday, May 15",DET,Home,HOU,1.0,5.0,18-23,4.0,8.5,N,-3
42,"Thursday, May 16",DET,Home,OAK,3.0,17.0,18-24,4.0,9.5,D,-4
43,"Friday, May 17",DET,Home,OAK,2.0,7.0,18-25,4.0,10.5,N,-5
44,"Saturday, May 18",DET,Home,OAK,1.0,4.0,18-26,4.0,11.5,D,-6
45,"Sunday, May 19",DET,Home,OAK,3.0,7.0,18-27,4.0,11.5,D,-7
46,"Tuesday, May 21",DET,Home,MIA,4.0,5.0,18-28,4.0,13.0,N,-8
47,"Wednesday, May 22",DET,Home,MIA,3.0,6.0,18-29,4.0,13.5,N,-9
48,"Thursday, May 23",DET,Home,MIA,2.0,5.0,18-30,4.0,14.5,D,-10
49,"Friday, May 24",DET,@,NYM,9.0,8.0,19-30,4.0,14.5,N,1
50,"Saturday, May 25",DET,@,NYM,4.0,5.0,19-31,4.0,15.5,D,-1
51,"Sunday, May 26",DET,@,NYM,3.0,4.0,19-32,4.0,16.5,D,-2
52,"Monday, May 27",DET,@,BAL,3.0,5.0,19-33,4.0,16.5,D,-3
53,"Tuesday, May 28",DET,@,BAL,3.0,0.0,20-33,4.0,16.5,N,1
54,"Wednesday, May 29",DET,@,BAL,4.0,2.0,21-33,4.0,16.0,N,2
55,"Friday, May 31",DET,@,ATL,8.0,2.0,22-33,4.0,15.5,N,3
56,"Saturday, Jun 1",DET,@,ATL,5.0,10.0,22-34,4.0,16.5,D,-1
57,"Sunday, Jun 2",DET,@,ATL,4.0,7.0,22-35,4.0,17.5,D,-2
58,"Tuesday, Jun 4",DET,Home,TBR,9.0,6.0,23-35,4.0,16.5,N,1
59,"Wednesday, Jun 5",DET,Home,TBR,0.0,4.0,23-36,4.0,16.5,N,-1
60,"Thursday, Jun 6",DET,Home,TBR,1.0,6.0,23-37,4.0,17.5,D,-2
61,"Friday, Jun 7",DET,Home,MIN,3.0,6.0,23-38,4.0,18.5,N,-3
62,"Saturday, Jun 8",DET,Home,MIN,9.0,3.0,24-38,4.0,17.5,D,1
63,"Sunday, Jun 9",DET,Home,MIN,2.0,12.0,24-39,4.0,18.5,D,-1
64,"Tuesday, Jun 11",DET,@,KCR,2.0,3.0,24-40,4.0,19.5,N,-2
65,"Wednesday, Jun 12",DET,@,KCR,3.0,2.0,25-40,4.0,18.5,N,1
66,"Thursday, Jun 13",DET,@,KCR,3.0,7.0,25-41,4.0,19.5,N,-1
67,"Friday, Jun 14",DET,Home,CLE,4.0,13.0,25-42,4.0,20.5,N,-2
68,"Saturday, Jun 15",DET,Home,CLE,2.0,4.0,25-43,4.0,21.5,N,-3
69,"Sunday, Jun 16",DET,Home,CLE,0.0,8.0,25-44,4.0,21.5,D,-4
70,"Tuesday, Jun 18",DET,@,PIT,5.0,4.0,26-44,4.0,21.0,N,1
71,"Wednesday, Jun 19",DET,@,PIT,7.0,8.0,26-45,4.0,21.0,N,-1
72,"Friday, Jun 21",DET,@,CLE,6.0,7.0,26-46,4.0,21.5,N,-2
73,"Saturday, Jun 22",DET,@,CLE,0.0,2.0,26-47,4.0,22.5,D,-3
74,"Sunday, Jun 23",DET,@,CLE,3.0,8.0,26-48,4.0,22.5,D,-4
75,"Tuesday, Jun 25",DET,Home,TEX,3.0,5.0,26-49,4.0,23.5,N,-5
76,"Wednesday, Jun 26",DET,Home,TEX,1.0,4.0,26-50,4.0,24.5,N,-6
77,"Thursday, Jun 27",DET,Home,TEX,1.0,3.0,26-51,4.0,24.5,D,-7
78,"Friday, Jun 28",DET,Home,WSN,1.0,3.0,26-52,4.0,24.5,N,-8
79,"Saturday, Jun 29",DET,Home,WSN,7.0,5.0,27-52,4.0,24.5,D,1
80,"Sunday, Jun 30",DET,Home,WSN,1.0,2.0,27-53,4.0,24.5,D,-1
81,"Wednesday, Jul 3 (1)",DET,@,CHW,5.0,7.0,27-54,4.0,25.5,D,-2
82,"Wednesday, Jul 3 (2)",DET,@,CHW,6.0,9.0,27-55,4.0,25.5,N,-3
83,"Thursday, Jul 4",DET,@,CHW,11.0,5.0,28-55,4.0,24.5,D,1
84,"Friday, Jul 5",DET,Home,BOS,6.0,9.0,28-56,4.0,25.5,N,-1
85,"Saturday, Jul 6",DET,Home,BOS,6.0,10.0,28-57,4.0,26.5,N,-2
86,"Sunday, Jul 7",DET,Home,BOS,3.0,6.0,28-58,4.0,26.5,D,-3
87,"Friday, Jul 12",DET,@,KCR,5.0,8.0,28-59,5.0,27.5,N,-4
88,"Saturday, Jul 13",DET,@,KCR,1.0,4.0,28-60,5.0,28.5,N,-5
89,"Sunday, Jul 14",DET,@,KCR,12.0,8.0,29-60,5.0,27.5,D,1
90,"Monday, Jul 15",DET,@,CLE,6.0,8.0,29-61,5.0,28.0,N,-1
91,"Tuesday, Jul 16",DET,@,CLE,0.0,8.0,29-62,5.0,28.0,N,-2
92,"Wednesday, Jul 17",DET,@,CLE,2.0,7.0,29-63,5.0,28.0,N,-3
93,"Thursday, Jul 18",DET,@,CLE,3.0,6.0,29-64,5.0,29.0,N,-4
94,"Friday, Jul 19",DET,Home,TOR,1.0,12.0,29-65,5.0,29.0,N,-5
95,"Saturday, Jul 20",DET,Home,TOR,5.0,7.0,29-66,5.0,29.0,N,-6
96,"Sunday, Jul 21",DET,Home,TOR,4.0,3.0,30-66,5.0,29.0,D,1
97,"Tuesday, Jul 23",DET,Home,PHI,2.0,3.0,30-67,5.0,29.5,N,-1
98,"Wednesday, Jul 24",DET,Home,PHI,0.0,4.0,30-68,5.0,29.5,D,-2
99,"Thursday, Jul 25",DET,@,SEA,2.0,10.0,30-69,5.0,30.5,N,-3
100,"Friday, Jul 26",DET,@,SEA,2.0,3.0,30-70,5.0,31.5,N,-4
101,"Saturday, Jul 27",DET,@,SEA,1.0,8.0,30-71,5.0,31.5,D,-5
102,"Sunday, Jul 28",DET,@,SEA,2.0,3.0,30-72,5.0,32.5,D,-6
103,"Monday, Jul 29",DET,@,LAA,7.0,2.0,31-72,5.0,32.0,N,1
104,"Tuesday, Jul 30",DET,@,LAA,1.0,6.0,31-73,5.0,33.0,N,-1
105,"Wednesday, Jul 31",DET,@,LAA,9.0,1.0,32-73,5.0,33.0,D,1
106,"Friday, Aug 2",DET,@,TEX,4.0,5.0,32-74,5.0,33.5,N,-1
107,"Saturday, Aug 3",DET,@,TEX,4.0,5.0,32-75,5.0,34.5,N,-2
108,"Sunday, Aug 4",DET,@,TEX,4.0,9.0,32-76,5.0,35.5,D,-3
109,"Monday, Aug 5",DET,Home,CHW,4.0,7.0,32-77,5.0,36.5,N,-4
110,"Tuesday, Aug 6 (1)",DET,Home,CHW,3.0,5.0,32-78,5.0,36.0,D,-5
111,"Tuesday, Aug 6 (2)",DET,Home,CHW,10.0,6.0,33-78,5.0,36.0,N,1
112,"Wednesday, Aug 7",DET,Home,CHW,1.0,8.0,33-79,5.0,36.0,D,-1
113,"Thursday, Aug 8",DET,Home,KCR,10.0,8.0,34-79,5.0,35.0,N,1
114,"Friday, Aug 9",DET,Home,KCR,5.0,2.0,35-79,5.0,34.0,N,2
115,"Saturday, Aug 10",DET,Home,KCR,0.0,7.0,35-80,5.0,35.0,N,-1
116,"Sunday, Aug 11",DET,Home,KCR,2.0,10.0,35-81,5.0,35.0,D,-2
117,"Tuesday, Aug 13",DET,Home,SEA,6.0,11.0,35-82,5.0,36.0,N,-3
118,"Wednesday, Aug 14",DET,Home,SEA,3.0,2.0,36-82,5.0,35.0,N,1
119,"Thursday, Aug 15",DET,Home,SEA,2.0,7.0,36-83,5.0,36.0,D,-1
120,"Friday, Aug 16",DET,@,TBR,2.0,0.0,37-83,5.0,36.0,N,1
121,"Saturday, Aug 17",DET,@,TBR,0.0,1.0,37-84,5.0,37.0,N,-1
122,"Sunday, Aug 18",DET,@,TBR,4.0,5.0,37-85,5.0,38.0,D,-2
123,"Monday, Aug 19",DET,@,HOU,4.0,5.0,37-86,5.0,38.0,N,-3
124,"Tuesday, Aug 20",DET,@,HOU,3.0,6.0,37-87,5.0,39.0,N,-4
125,"Wednesday, Aug 21",DET,@,HOU,2.0,1.0,38-87,5.0,38.0,N,1
126,"Thursday, Aug 22",DET,@,HOU,3.0,6.0,38-88,5.0,38.5,N,-1
127,"Friday, Aug 23",DET,@,MIN,9.0,6.0,39-88,5.0,37.5,N,1
128,"Saturday, Aug 24",DET,@,MIN,5.0,8.0,39-89,5.0,38.5,N,-1
129,"Sunday, Aug 25",DET,@,MIN,4.0,7.0,39-90,5.0,39.5,D,-2
130,"Tuesday, Aug 27",DET,Home,CLE,1.0,10.0,39-91,5.0,40.5,N,-3
131,"Wednesday, Aug 28",DET,Home,CLE,2.0,4.0,39-92,5.0,41.5,N,-4
132,"Thursday, Aug 29",DET,Home,CLE,0.0,2.0,39-93,5.0,42.5,D,-5
133,"Friday, Aug 30",DET,Home,MIN,5.0,13.0,39-94,5.0,43.5,N,-6
134,"Saturday, Aug 31",DET,Home,MIN,10.0,7.0,40-94,5.0,42.5,N,1
135,"Sunday, Sep 1",DET,Home,MIN,3.0,8.0,40-95,5.0,43.5,D,-1
136,"Monday, Sep 2",DET,Home,MIN,3.0,4.0,40-96,5.0,44.5,D,-2
137,"Tuesday, Sep 3",DET,@,KCR,5.0,6.0,40-97,5.0,45.5,N,-3
138,"Wednesday, Sep 4",DET,@,KCR,4.0,5.0,40-98,5.0,45.5,N,-4
139,"Thursday, Sep 5",DET,@,KCR,6.0,4.0,41-98,5.0,45.5,D,1
140,"Friday, Sep 6",DET,@,OAK,5.0,4.0,42-98,5.0,44.5,N,2
141,"Saturday, Sep 7",DET,@,OAK,2.0,10.0,42-99,5.0,45.5,N,-1
142,"Sunday, Sep 8",DET,@,OAK,1.0,3.0,42-100,5.0,45.5,D,-2
143,"Tuesday, Sep 10",DET,Home,NYY,12.0,11.0,43-100,5.0,45.5,N,1
144,"Thursday, Sep 12 (1)",DET,Home,NYY,4.0,10.0,43-101,5.0,45.5,D,-1
145,"Thursday, Sep 12 (2)",DET,Home,NYY,4.0,6.0,43-102,5.0,45.5,N,-2
146,"Friday, Sep 13",DET,Home,BAL,2.0,6.0,43-103,5.0,46.0,N,-3
147,"Saturday, Sep 14",DET,Home,BAL,8.0,4.0,44-103,5.0,46.5,N,1
148,"Sunday, Sep 15",DET,Home,BAL,2.0,8.0,44-104,5.0,46.5,D,-1
149,"Monday, Sep 16",DET,Home,BAL,5.0,2.0,45-104,5.0,46.5,D,1
150,"Tuesday, Sep 17",DET,@,CLE,2.0,7.0,45-105,5.0,47.5,N,-1
151,"Wednesday, Sep 18",DET,@,CLE,1.0,2.0,45-106,5.0,47.5,N,-2
152,"Thursday, Sep 19",DET,@,CLE,0.0,7.0,45-107,5.0,48.5,N,-3
153,"Friday, Sep 20",DET,Home,CHW,1.0,10.0,45-108,5.0,49.5,N,-4
154,"Saturday, Sep 21",DET,Home,CHW,3.0,5.0,45-109,5.0,49.5,N,-5
155,"Sunday, Sep 22",DET,Home,CHW,6.0,3.0,46-109,5.0,49.5,D,1
156,"Tuesday, Sep 24",DET,Home,MIN,2.0,4.0,46-110,5.0,50.5,N,-1
157,"Wednesday, Sep 25",DET,Home,MIN,1.0,5.0,46-111,5.0,51.5,N,-2
158,"Thursday, Sep 26",DET,Home,MIN,4.0,10.0,46-112,5.0,52.5,D,-3
159,"Saturday, Sep 28 (1)",DET,@,CHW,1.0,7.0,46-113,5.0,53.5,D,-4
160,"Saturday, Sep 28 (2)",DET,@,CHW,4.0,3.0,47-113,5.0,53.5,N,1
161,"Sunday, Sep 29",DET,@,CHW,3.0,5.0,47-114,5.0,53.5,D,-1
1,"Friday, Jul 24",DET,@,CIN,1.0,7.0,0-1,3.0,1.0,N,-1
2,"Saturday, Jul 25",DET,@,CIN,6.0,4.0,1-1,1.0,Tied,N,1
3,"Sunday, Jul 26",DET,@,CIN,3.0,2.0,2-1,1.0,Tied,D,2
4,"Monday, Jul 27",DET,Home,KCR,6.0,14.0,2-2,3.0,0.5,N,-1
5,"Tuesday, Jul 28",DET,Home,KCR,4.0,3.0,3-2,3.0,1.0,N,1
6,"Wednesday, Jul 29",DET,Home,KCR,5.0,4.0,4-2,2.0,0.5,N,2
