,Date,Tm,Home_Away,Opp,R,RA,W-L,Rank,GB,D/N,Streak
41,"Saturday, May 23 (2)",COL,Home,SFG,5.0,3.0,16-25,5.0,9.5,N,1
42,"Sunday, May 24",COL,Home,SFG,11.0,2.0,17-25,5.0,8.5,D,2
43,"Monday, May 25",COL,@,CIN,5.0,4.0,18-25,5.0,8.5,D,3
44,"Tuesday, May 26",COL,@,CIN,1.0,2.0,18-26,5.0,9.5,N,-1
45,"Wednesday, May 27",COL,@,CIN,6.0,4.0,19-26,5.0,8.5,D,1
46,"Friday, May 29",COL,@,PHI,4.0,1.0,20-26,5.0,8.0,N,2
47,"Saturday, May 30",COL,@,PHI,5.0,2.0,21-26,5.0,7.5,D,3
48,"Sunday, May 31",COL,@,PHI,4.0,1.0,22-26,5.0,6.5,D,4
49,"Monday, Jun 1",COL,Home,LAD,4.0,11.0,22-27,5.0,7.5,N,-1
50,"Tuesday, Jun 2 (1)",COL,Home,LAD,6.0,3.0,23-27,5.0,7.5,D,1
51,"Tuesday, Jun 2 (2)",COL,Home,LAD,8.0,9.0,23-28,5.0,7.5,N,-1
52,"Wednesday, Jun 3",COL,Home,LAD,7.0,6.0,24-28,5.0,6.5,N,1
53,"Friday, Jun 5",COL,Home,MIA,2.0,6.0,24-29,5.0,6.0,N,-1
54,"Saturday, Jun 6",COL,Home,MIA,10.0,5.0,25-29,5.0,6.0,D,1
55,"Sunday, Jun 7",COL,Home,MIA,2.0,3.0,25-30,5.0,6.0,D,-1
56,"Monday, Jun 8",COL,Home,STL,11.0,3.0,26-30,5.0,6.0,N,1
57,"Tuesday, Jun 9",COL,Home,STL,4.0,3.0,27-30,4.0,6.0,N,2
58,"Wednesday, Jun 10",COL,Home,STL,2.0,4.0,27-31,4.0,7.0,D,-1
59,"Thursday, Jun 11",COL,@,MIA,0.0,6.0,27-32,4.0,7.5,N,-2
60,"Friday, Jun 12",COL,@,MIA,1.0,5.0,27-33,5.0,8.5,N,-3
61,"Saturday, Jun 13",COL,@,MIA,1.0,4.0,27-34,5.0,8.5,D,-4
62,"Sunday, Jun 14",COL,@,MIA,4.0,1.0,28-34,5.0,8.5,D,1
63,"Monday, Jun 15",COL,@,HOU,3.0,6.0,28-35,5.0,8.5,N,-1
64,"Tuesday, Jun 16",COL,@,HOU,5.0,8.0,28-36,5.0,8.5,D,-2
65,"Wednesday, Jun 17",COL,Home,HOU,4.0,8.0,28-37,5.0,8.5,N,-3
66,"Thursday, Jun 18",COL,Home,HOU,4.0,8.0,28-38,5.0,9.5,D,-4
67,"Friday, Jun 19",COL,Home,MIL,5.0,9.0,28-39,5.0,9.5,N,-5
68,"Saturday, Jun 20",COL,Home,MIL,5.0,1.0,29-39,5.0,8.5,D,1
69,"Sunday, Jun 21",COL,Home,MIL,10.0,4.0,30-39,5.0,8.5,D,2
70,"Tuesday, Jun 23",COL,Home,ARI,10.0,5.0,31-39,5.0,7.0,N,3
71,"Wednesday, Jun 24",COL,Home,ARI,7.0,8.0,31-40,5.0,8.0,N,-1
72,"Thursday, Jun 25",COL,Home,ARI,6.0,4.0,32-40,5.0,8.0,D,1
73,"Friday, Jun 26",COL,@,SFG,8.0,6.0,33-40,5.0,8.0,N,2
74,"Saturday, Jun 27",COL,@,SFG,5.0,7.0,33-41,5.0,8.0,D,-1
75,"Sunday, Jun 28",COL,@,SFG,3.0,6.0,33-42,5.0,9.0,D,-2
76,"Monday, Jun 29",COL,@,OAK,1.0,7.0,33-43,5.0,9.0,N,-3
77,"Tuesday, Jun 30",COL,@,OAK,2.0,1.0,34-43,5.0,9.0,N,1
78,"Wednesday, Jul 1",COL,@,OAK,1.0,4.0,34-44,5.0,10.0,D,-1
79,"Thursday, Jul 2",COL,@,ARI,1.0,8.0,34-45,5.0,10.5,N,-2
80,"Friday, Jul 3",COL,@,ARI,3.0,4.0,34-46,5.0,10.5,N,-3
81,"Saturday, Jul 4",COL,@,ARI,3.0,7.0,34-47,5.0,11.5,N,-4
82,"Sunday, Jul 5",COL,@,ARI,6.0,4.0,35-47,5.0,10.5,D,1
83,"Tuesday, Jul 7",COL,Home,LAA,2.0,10.0,35-48,5.0,11.0,N,-1
84,"Wednesday, Jul 8",COL,Home,LAA,2.0,3.0,35-49,5.0,12.0,N,-2
85,"Thursday, Jul 9",COL,Home,ATL,5.0,3.0,36-49,5.0,12.0,N,1
86,"Friday, Jul 10",COL,Home,ATL,5.0,3.0,37-49,5.0,12.0,N,2
87,"Saturday, Jul 11",COL,Home,ATL,3.0,2.0,38-49,5.0,11.0,D,3
88,"Sunday, Jul 12",COL,Home,ATL,11.0,3.0,39-49,5.0,11.0,D,4
89,"Friday, Jul 17",COL,@,SDP,2.0,4.0,39-50,5.0,11.0,N,-1
90,"Saturday, Jul 18",COL,@,SDP,4.0,5.0,39-51,5.0,12.0,N,-2
91,"Monday, Jul 20",COL,Home,TEX,8.0,7.0,40-51,5.0,11.5,N,1
92,"Tuesday, Jul 21",COL,Home,TEX,0.0,9.0,40-52,5.0,11.5,N,-1
93,"Wednesday, Jul 22",COL,Home,TEX,8.0,10.0,40-53,5.0,12.5,D,-2
94,"Friday, Jul 24",COL,Home,CIN,6.0,5.0,41-53,5.0,13.0,N,1
95,"Saturday, Jul 25",COL,Home,CIN,2.0,5.0,41-54,5.0,13.0,N,-1
96,"Sunday, Jul 26",COL,Home,CIN,17.0,7.0,42-54,5.0,12.0,D,1
97,"Monday, Jul 27",COL,@,CHC,8.0,9.0,42-55,5.0,12.5,N,-1
98,"Tuesday, Jul 28",COL,@,CHC,7.0,2.0,43-55,5.0,11.5,N,1
99,"Wednesday, Jul 29",COL,@,CHC,2.0,3.0,43-56,5.0,12.5,D,-1
100,"Thursday, Jul 30",COL,@,STL,8.0,9.0,43-57,5.0,13.0,N,-2
101,"Friday, Jul 31",COL,@,STL,0.0,7.0,43-58,5.0,14.0,N,-3
102,"Saturday, Aug 1",COL,@,STL,6.0,2.0,44-58,5.0,14.0,N,1
103,"Sunday, Aug 2",COL,@,STL,2.0,3.0,44-59,5.0,15.0,D,-1
104,"Monday, Aug 3",COL,Home,SEA,7.0,8.0,44-60,5.0,15.5,N,-2
105,"Tuesday, Aug 4",COL,Home,SEA,4.0,10.0,44-61,5.0,15.5,N,-3
106,"Wednesday, Aug 5",COL,Home,SEA,7.0,5.0,45-61,5.0,15.5,D,1
107,"Friday, Aug 7",COL,@,WSN,5.0,4.0,46-61,5.0,15.0,N,2
108,"Saturday, Aug 8",COL,@,WSN,1.0,6.0,46-62,5.0,15.0,N,-1
109,"Sunday, Aug 9",COL,@,WSN,6.0,4.0,47-62,5.0,14.0,D,1
110,"Monday, Aug 10",COL,@,NYM,2.0,4.0,47-63,5.0,14.0,N,-1
111,"Tuesday, Aug 11",COL,@,NYM,0.0,4.0,47-64,5.0,15.0,N,-2
112,"Wednesday, Aug 12",COL,@,NYM,0.0,3.0,47-65,5.0,16.0,N,-3
113,"Thursday, Aug 13",COL,@,NYM,3.0,12.0,47-66,5.0,16.0,D,-4
114,"Friday, Aug 14",COL,Home,SDP,5.0,9.0,47-67,5.0,17.0,N,-5
115,"Saturday, Aug 15",COL,Home,SDP,5.0,7.0,47-68,5.0,18.0,N,-6
